Filename,Size,Unit
/CD2/The Carter FamilyÂ,-Â,25Â,-Â,Dying Soldier.mp3,2.9,M
/CD2/The Carter FamilyÂ,-Â,19Â,-Â,The Lover's Farewell.mp3,2.88,M
/CD2/The Carter FamilyÂ,-Â,18Â,-Â,The Cannonball.mp3,2.81,M
/CD2/The Carter FamilyÂ,-Â,14Â,-Â,A Distant Land To Roam.mp3,2.81,M
/CD2/The Carter FamilyÂ,-Â,12Â,-Â,Carter's Blues.mp3,2.79,M
/CD2/The Carter FamilyÂ,-Â,13Â,-Â,Wabash Cannonball.mp3,2.78,M
/CD2/The Carter FamilyÂ,-Â,02Â,-Â,The Foggy Mountain Top.mp3,2.77,M
/CD2/The Carter FamilyÂ,-Â,11Â,-Â,Western Hobo.mp3,2.77,M
/CD2/The Carter FamilyÂ,-Â,21Â,-Â,The Little Log Hut In The Lane.mp3,2.71,M
/CD2/The Carter FamilyÂ,-Â,07Â,-Â,The Cyclone Of Rye Cove.mp3,2.63,M
/CD2/The Carter FamilyÂ,-Â,22Â,-Â,When The Springtime Comes Again.mp3,2.61,M
/CD2/The Carter FamilyÂ,-Â,01Â,-Â,Don't Forget This Song.mp3,2.6,M
/CD2/The Carter FamilyÂ,-Â,26Â,-Â,Worried Man Blues.mp3,2.59,M
/CD2/The Carter FamilyÂ,-Â,06Â,-Â,The Homestead On The Farm.mp3,2.58,M
/CD2/The Carter FamilyÂ,-Â,15Â,-Â,Jimmie Brown The Newsboy.mp3,2.43,M
/CD3/The Carter FamilyÂ,-Â,24Â,-Â,Picture On The Wall.mp3,3.12,M
/CD3/The Carter FamilyÂ,-Â,21Â,-Â,The Carter Family And Jimmie Rodgers In Texas.mp3,3.11,M
/CD3/The Carter FamilyÂ,-Â,20Â,-Â,Jimmie Rodgers Visits The Carter Family.mp3,3.09,M
/CD3/The Carter FamilyÂ,-Â,23Â,-Â,Happiest Days Of All.mp3,3.07,M
/CD3/The Carter FamilyÂ,-Â,18Â,-Â,Why There's A Tear In My Eye.mp3,2.97,M
/CD3/The Carter FamilyÂ,-Â,02Â,-Â,On The Rock Where Moses Stood.mp3,2.97,M
/CD3/The Carter FamilyÂ,-Â,10Â,-Â,The Birds Were Singing Of You.mp3,2.94,M
/CD3/The Carter FamilyÂ,-Â,06Â,-Â,On My Way To Canaan's  Land.mp3,2.92,M
/CD3/The Carter FamilyÂ,-Â,13Â,-Â,When I'm Gone.mp3,2.9,M
/CD3/The Carter FamilyÂ,-Â,05Â,-Â,No More The Moon Shines On Lorena.mp3,2.9,M
/CD3/The Carter FamilyÂ,-Â,04Â,-Â,Lonesome Pine Special.mp3,2.83,M
/CD3/The Carter FamilyÂ,-Â,12Â,-Â,My Old Cottage Home.mp3,2.79,M
/CD3/The Carter FamilyÂ,-Â,19Â,-Â,The Wonderful City.mp3,2.78,M
/CD3/The Carter FamilyÂ,-Â,17Â,-Â,Can't Feel At Home.mp3,2.76,M
/CD3/The Carter FamilyÂ,-Â,07Â,-Â,Where Shall I Be_.mp3,2.74,M
/CD3/The Carter FamilyÂ,-Â,08Â,-Â,Sow 'Em On The Mountain.mp3,2.73,M
/CD3/The Carter FamilyÂ,-Â,03Â,-Â,Room In Heaven For Me.mp3,2.71,M
/CD3/The Carter FamilyÂ,-Â,25Â,-Â,Amber Tresses.mp3,2.67,M
/CD3/The Carter FamilyÂ,-Â,09Â,-Â,Darling Nellie Across The Sea.mp3,2.65,M
/CD3/The Carter FamilyÂ,-Â,16Â,-Â,Lonesome For You.mp3,2.65,M
/CD3/The Carter FamilyÂ,-Â,14Â,-Â,Sunshine In The Mountain.mp3,2.64,M
/CD3/The Carter FamilyÂ,-Â,22Â,-Â,'Mid The Green Fields Of Virginia.mp3,2.64,M
/CD3/The Carter FamilyÂ,-Â,15Â,-Â,Let The Church Roll On.mp3,2.56,M
/CD3/The Carter FamilyÂ,-Â,01Â,-Â,Lonesome Valley.mp3,2.54,M
/CD3/The Carter FamilyÂ,-Â,11Â,-Â,Weary Prodigal Son.mp3,2.51,M
/CD4/The Carter FamilyÂ,-Â,24Â,-Â,Gold Watch And Chain.mp3,3.34,M
/CD4/The Carter FamilyÂ,-Â,19Â,-Â,Home By The Sea.mp3,3.27,M
/CD4/The Carter FamilyÂ,-Â,06Â,-Â,Will The Roses Bloom In Heaven.mp3,3.11,M
/CD4/The Carter FamilyÂ,-Â,08Â,-Â,The Sun Of The Soul.mp3,3.11,M
/CD4/The Carter FamilyÂ,-Â,22Â,-Â,See That My Grave Is Kept Green.mp3,3.04,M
/CD4/The Carter FamilyÂ,-Â,15Â,-Â,The Church In The Wildwood.mp3,3.02,M
/CD4/The Carter FamilyÂ,-Â,18Â,-Â,On The Sea Of Galilee.mp3,2.98,M
/CD4/The Carter FamilyÂ,-Â,09Â,-Â,"If One Won't, Another One Will.mp3",2.97,M
/CD4/The Carter FamilyÂ,-Â,20Â,-Â,I Loved You Better Than You Knew.mp3,2.96,M
/CD4/The Carter FamilyÂ,-Â,12Â,-Â,The Winding Stream.mp3,2.91,M
/CD4/The Carter FamilyÂ,-Â,03Â,-Â,Where We'll Never Grow Old.mp3,2.9,M
/CD4/The Carter FamilyÂ,-Â,02Â,-Â,Tell Me That You Love Me.mp3,2.89,M
/CD4/The Carter FamilyÂ,-Â,25Â,-Â,Will My Mother Know Me There_.mp3,2.89,M
/CD4/The Carter FamilyÂ,-Â,16Â,-Â,Give Me Roses While I Live.mp3,2.89,M
/CD4/The Carter FamilyÂ,-Â,01Â,-Â,I Never Loved But One.mp3,2.78,M
/CD4/The Carter FamilyÂ,-Â,07Â,-Â,My Little Home In Tennessee.mp3,2.77,M
/CD4/The Carter FamilyÂ,-Â,13Â,-Â,I Wouldn't Mind Dying.mp3,2.77,M
/CD4/The Carter FamilyÂ,-Â,10Â,-Â,Broken Hearted Love.mp3,2.72,M
/CD4/The Carter FamilyÂ,-Â,23Â,-Â,Over The Garden Wall.mp3,2.68,M
/CD4/The Carter FamilyÂ,-Â,04Â,-Â,We Will March Throught The Streets Of The City.mp3,2.68,M
/CD4/The Carter FamilyÂ,-Â,11Â,-Â,Two Sweethearts.mp3,2.68,M
/CD4/The Carter FamilyÂ,-Â,14Â,-Â,The Spirit Of Love Watches Over Me.mp3,2.62,M
/CD4/The Carter FamilyÂ,-Â,05Â,-Â,Sweet As The Flowers In Maytime.mp3,2.6,M
/CD4/The Carter FamilyÂ,-Â,21Â,-Â,This Is Like Heaven To Me.mp3,2.58,M
/CD4/The Carter FamilyÂ,-Â,17Â,-Â,I Will Never Marry.mp3,2.47,M
/CD5/The Carter FamilyÂ,-Â,11Â,-Â,Hello Central! Give Me Heaven.mp3,3.31,M
/CD5/The Carter FamilyÂ,-Â,10Â,-Â,It'll Aggravate Your Soul.mp3,3.25,M
/CD5/The Carter FamilyÂ,-Â,03Â,-Â,I'll Be All Smiles Tonight.mp3,3.06,M
/CD5/The Carter FamilyÂ,-Â,25Â,-Â,Sailor Boy.mp3,3,M
/CD5/The Carter FamilyÂ,-Â,24Â,-Â,Faded Coat Of Blue.mp3,2.97,M
/CD5/The Carter FamilyÂ,-Â,21Â,-Â,The Evening Bells Are Ringing.mp3,2.95,M
/CD5/The Carter FamilyÂ,-Â,09Â,-Â,Lovers Return.mp3,2.92,M
/CD5/The Carter FamilyÂ,-Â,04Â,-Â,Away Out On The Old Saint Sabbath.mp3,2.83,M
/CD5/The Carter FamilyÂ,-Â,13Â,-Â,"You've Been Fooling Me, Baby.mp3",2.82,M
/CD5/The Carter FamilyÂ,-Â,14Â,-Â,Longing For Old Virginia.mp3,2.82,M
/CD5/The Carter FamilyÂ,-Â,07Â,-Â,Darling Daisies.mp3,2.81,M
/CD5/The Carter FamilyÂ,-Â,06Â,-Â,One Little Word.mp3,2.81,M
/CD5/The Carter FamilyÂ,-Â,19Â,-Â,There's No Hiding Place Down Here.mp3,2.77,M
/CD5/The Carter FamilyÂ,-Â,02Â,-Â,Cowboy Jack.mp3,2.76,M
/CD5/The Carter FamilyÂ,-Â,17Â,-Â,"Are You Tired Of Me, My Darling.mp3",2.75,M
/CD5/The Carter FamilyÂ,-Â,05Â,-Â,Happy Or Lonesome.mp3,2.65,M
/CD5/The Carter FamilyÂ,-Â,22Â,-Â,The Mountains Of Tennessee.mp3,2.64,M
/CD5/The Carter FamilyÂ,-Â,16Â,-Â,"There'll Be Joy, Joy, Joy.mp3",2.63,M
/CD5/The Carter FamilyÂ,-Â,08Â,-Â,The East Virginia Blues.mp3,2.62,M
/CD5/The Carter FamilyÂ,-Â,18Â,-Â,My Heart's Tonight In Texas.mp3,2.61,M
/CD5/The Carter FamilyÂ,-Â,15Â,-Â,March Winds Goin' To Blow My Blues All Away.mp3,2.61,M
/CD5/The Carter FamilyÂ,-Â,12Â,-Â,I'm Working On A Building.mp3,2.56,M
/CD5/The Carter FamilyÂ,-Â,01Â,-Â,On A Hill Lone And Gray.mp3,2.45,M
/CD5/The Carter FamilyÂ,-Â,23Â,-Â,I'll Be Home Some Day.mp3,2.38,M
/CD5/The Carter FamilyÂ,-Â,20Â,-Â,Cowboy's Wild Song To His Herd.mp3,2.32,M
/AlbumArt.jpg,40.45,K
